id,symptom_name,normalized_name,definition,synonyms,uri,icd_code,source,body_system,release
1586,Problem of other specified body part,problem of other specified body part,,,https://id.who.int/icd/release/11/2025-01/mms/1478037730/other,ME86.Y,ICD-11 MMS Chapter 21 API,,2025-01
1587,Problem of unspecified body part,problem of unspecified body part,,,https://id.who.int/icd/release/11/2025-01/mms/1478037730/unspecified,ME86.Z,ICD-11 MMS Chapter 21 API,,2025-01
1156,Problems of male genital organs,problems of male genital organs,A group of disorders associated with the male genital organs occurring in diseases more specifically classified elsewhere.,,https://id.who.int/icd/release/11/2025-01/mms/146998050,MF40,ICD-11 MMS Chapter 21 API,,2025-01
1606,"Problems of male genital organs, unspecified","problems of male genital organs, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/146998050/unspecified,MF40.Z,ICD-11 MMS Chapter 21 API,,2025-01
1602,Problems of the prostate,problems of the prostate,A group of disorders associated with the prostate occurring in diseases more specifically classified elsewhere.,,https://id.who.int/icd/release/11/2025-01/mms/2072779926,MF40.1,ICD-11 MMS Chapter 21 API,,2025-01
1499,"Problems with defaecation, not otherwise specified","problems with defaecation, not otherwise specified",,,https://id.who.int/icd/release/11/2025-01/mms/210393504,ME0B,ICD-11 MMS Chapter 21 API,,2025-01
368,Productive cough,productive cough,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
494,Profound Hypotension,profound hypotension,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1079,Profound impairment of electrooculogram,profound impairment of electrooculogram,,,https://id.who.int/icd/release/11/2025-01/mms/1150458544,MC21.0,ICD-11 MMS Chapter 21 API,,2025-01
355,Progressive Dementia,progressive dementia,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
534,Progressive Spastic Paraplegia,progressive spastic paraplegia,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
565,Progressive Weakness Of Ocular Muscles,progressive weakness of ocular muscles,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
379,Prolonged Menstrual Bleeding,prolonged menstrual bleeding,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
220,Prolonged bleeding,prolonged bleeding,,,,,Extracted from disease definitions (mentioned in 3 diseases),,2025-01
1093,Prominent veins,prominent veins,,,https://id.who.int/icd/release/11/2025-01/mms/1412769398,MC88,ICD-11 MMS Chapter 21 API,,2025-01
826,Proptosis,proptosis,,,,,Curated symptom vocabulary,,2025-01
207,Proteinuria,proteinuria,,,,,Extracted from disease definitions (mentioned in 4 diseases),,2025-01
1626,"Proteinuria, unspecified","proteinuria, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/930895737/unspecified,MF96.Z,ICD-11 MMS Chapter 21 API,,2025-01
827,Protruding eyes,protruding eyes,,,,,Curated symptom vocabulary,,2025-01
552,Proximal Weakness Of The Legs,proximal weakness of the legs,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
177,Pruritus,pruritus,,,,,Extracted from disease definitions (mentioned in 5 diseases),,2025-01
31,Pseudocyst of spleen,,"A disease caused by determinants arising after birth, during the antenatal period or by genetically inherited factors. This disease is characterised by a noncancerous fluid-filled sac, pseudocysts are like cysts, but lack epithelial or endothelial cells. This disease is often asymptomatic but may present with abdominal pain, nausea and vomiting. Confirmation is through medical imaging.",,https://id.who.int/icd/entity/703716809,,WHO ICD-11 API,,2025-01
252,Psychomotor Agitation,psychomotor agitation,,,,,Extracted from disease definitions (mentioned in 3 diseases),,2025-01
964,Psychomotor retardation,psychomotor retardation,A visible generalised slowing of movements and speech.,,https://id.who.int/icd/release/11/2025-01/mms/2115393556,MB23.N,ICD-11 MMS Chapter 21 API,,2025-01
766,Psychosis,psychosis,,,,,Curated symptom vocabulary,,2025-01
819,Ptosis,ptosis,,,,,Curated symptom vocabulary,,2025-01
460,Pulmonary,pulmonary,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1442,"Pulseless electrical activity, not elsewhere classified","pulseless electrical activity, not elsewhere classified",,,https://id.who.int/icd/release/11/2025-01/mms/1551889515,MC81.4,ICD-11 MMS Chapter 21 API,,2025-01
1033,Purging behaviour,purging behaviour,"Behaviour aimed at the removal of ingested food from the body with the specific intention to lose weight or prevent weight gain (e.g., self-induced vomiting, laxative abuse, or the use of enemas).",,https://id.who.int/icd/release/11/2025-01/mms/1856898163,MB29.3,ICD-11 MMS Chapter 21 API,,2025-01
169,Purpura,purpura,,,,,Extracted from disease definitions (mentioned in 5 diseases),,2025-01
181,Pustules,pustules,,,,,Extracted from disease definitions (mentioned in 5 diseases),,2025-01
417,Pustules On The Limbs,pustules on the limbs,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
543,Pyramidal Weakness,pyramidal weakness,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1204,Pyuria,pyuria,Pyuria is a urinary condition that is characterized by an elevated number of white blood cells in the urine. Doctors define a high number as at least 10 white blood cells per cubic millimeter (mm³) of centrifuged urine. Pyuria can cause the urine to look cloudy or as if it contains pus.,,https://id.who.int/icd/release/11/2025-01/mms/2000630356,MF97,ICD-11 MMS Chapter 21 API,,2025-01
1069,Quadrantanopia,quadrantanopia,,,https://id.who.int/icd/release/11/2025-01/mms/817108219,MC19,ICD-11 MMS Chapter 21 API,,2025-01
933,Racing thoughts,racing thoughts,Subjective perception of accelerated thought processes.,,https://id.who.int/icd/release/11/2025-01/mms/1868362076,MB21.B,ICD-11 MMS Chapter 21 API,,2025-01
681,Radiating leg pain,radiating leg pain,,,,,Curated symptom vocabulary,,2025-01
1730,Raised antibody titre,raised antibody titre,,,https://id.who.int/icd/release/11/2025-01/mms/1232862764,MA14.1C,ICD-11 MMS Chapter 21 API,,2025-01
700,Raised jugular venous pressure,raised jugular venous pressure,,,,,Curated symptom vocabulary,,2025-01
1100,Rales,rales,,,https://id.who.int/icd/release/11/2025-01/mms/1428101439,MD32,ICD-11 MMS Chapter 21 API,,2025-01
270,Rapid,rapid,,,,,Extracted from disease definitions (mentioned in 2 diseases),,2025-01
486,Rapid Weight Loss,rapid weight loss,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
706,Rapid breathing,rapid breathing,,,,,Curated symptom vocabulary,,2025-01
683,Rapid heartbeat,rapid heartbeat,,,,,Curated symptom vocabulary,,2025-01
449,Rarely With Jaundice,rarely with jaundice,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
84,Rash,rash,,,,,Extracted from disease definitions (mentioned in 44 diseases),,2025-01
1819,Rash generalised,rash generalised,A very non-specific term to denote a widespread acquired visible alteration of the skin from normal in situations where a more precise description or diagnosis cannot be made. If a diagnosis cannot be made then a choice from the classes Acute skin eruption of uncertain or unspecified nature and Chronic skin disorder of uncertain or unspecified nature is preferred.,,https://id.who.int/icd/release/11/2025-01/mms/1256786790,ME66.61,ICD-11 MMS Chapter 21 API,,2025-01
1818,Rash localised,rash localised,A very non-specific term to denote a localised acquired visible alteration of the skin from normal in situations where a more precise description or diagnosis cannot be made. If a diagnosis cannot be made then a choice from the classes Acute skin eruption of uncertain or unspecified nature and Chronic skin disorder of uncertain or unspecified nature is preferred.,,https://id.who.int/icd/release/11/2025-01/mms/1667183601,ME66.60,ICD-11 MMS Chapter 21 API,,2025-01
1821,"Rash, unspecified","rash, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/1672472938/unspecified,ME66.6Z,ICD-11 MMS Chapter 21 API,,2025-01
741,Rebound tenderness,rebound tenderness,,,,,Curated symptom vocabulary,,2025-01
9,Recessive hereditary methaemoglobinaemia type 2,,"Hemoglobin C disease is characterised by the synthesis of an abnormal haemoglobin called haemoglobin C (HbC), instead of the normal haemoglobin A (HbA). Subjects heterozygous for HbC (AC) are asymptomatic and may present with a mild microcytosis with an increased red blood cell resistance to haemolysis. Subjects homozygous for HbC (CC) have usually compensated haemolysis with splenomegaly. There is an increased risk of hypersplenism, biliary lithiasis, folate deficiency and worsening of anaemia following Parvovirus B19 infection.",,https://id.who.int/icd/entity/1774491112,,WHO ICD-11 API,,2025-01
1024,Recklessness,recklessness,"A tendency to engage in behaviour that potentially endangers a person's physical health, safety, or life.",,https://id.who.int/icd/release/11/2025-01/mms/1046214069,MB28.E,ICD-11 MMS Chapter 21 API,,2025-01
726,Rectal bleeding,rectal bleeding,,,,,Curated symptom vocabulary,,2025-01
733,Rectal pain,rectal pain,,,,,Curated symptom vocabulary,,2025-01
1497,Rectal tenesmus,rectal tenesmus,"A symptom, where there is a feeling of constantly needing to pass stools, despite an empty colon.",,https://id.who.int/icd/release/11/2025-01/mms/1328152138,ME09,ICD-11 MMS Chapter 21 API,,2025-01
231,Recurrent,recurrent,,,,,Extracted from disease definitions (mentioned in 3 diseases),,2025-01
568,Recurrent Spells Of Vertigo,recurrent spells of vertigo,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
636,Recurrent infections,recurrent infections,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1065,Red eye,red eye,,,https://id.who.int/icd/release/11/2025-01/mms/1187945554,MC15,ICD-11 MMS Chapter 21 API,,2025-01
267,Redness,redness,,,,,Extracted from disease definitions (mentioned in 2 diseases),,2025-01
885,Reduced libido,reduced libido,,,,,Curated symptom vocabulary,,2025-01
777,Reduced range of motion,reduced range of motion,,,,,Curated symptom vocabulary,,2025-01
852,Reduced urination,reduced urination,,,,,Curated symptom vocabulary,,2025-01
999,Referential thinking,referential thinking,"Ideation, not held with delusional intensity, that random or coincidental events are of particular and unusual significance to the person.",,https://id.who.int/icd/release/11/2025-01/mms/781153315,MB26.8,ICD-11 MMS Chapter 21 API,,2025-01
1849,Reflex incontinence,reflex incontinence,Urinary incontinence that accompanies detrusor hyperreflexia,,https://id.who.int/icd/release/11/2025-01/mms/138852207,MF50.24,ICD-11 MMS Chapter 21 API,,2025-01
1893,"Refusal of fluid, not elsewhere classified","refusal of fluid, not elsewhere classified",,,https://id.who.int/icd/release/11/2025-01/mms/913042329,MG43.41,ICD-11 MMS Chapter 21 API,,2025-01
1892,"Refusal of food, not elsewhere classified","refusal of food, not elsewhere classified",,,https://id.who.int/icd/release/11/2025-01/mms/1673651528,MG43.40,ICD-11 MMS Chapter 21 API,,2025-01
592,Regional Lymphadenopathy,regional lymphadenopathy,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
150,Regurgitation,regurgitation,,,,,Extracted from disease definitions (mentioned in 7 diseases),,2025-01
611,Relative Bradycardia,relative bradycardia,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1330,Religious delusion,religious delusion,A delusion involving religious or spiritual themes or subject matter that other members of the person's religious group do not accept as possible.,,https://id.who.int/icd/release/11/2025-01/mms/1284844079,MB26.08,ICD-11 MMS Chapter 21 API,,2025-01
866,Renal colic,renal colic,,,,,Curated symptom vocabulary,,2025-01
431,Repeated Episodes Of Fever,repeated episodes of fever,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
535,Repeated Seizures With Axial,repeated seizures with axial,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
338,Repetitive Episodes Of Apnoea,repetitive episodes of apnoea,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1101,Respiratory arrest,respiratory arrest,Arrest of spontaneous breathing.,,https://id.who.int/icd/release/11/2025-01/mms/1717524844,MD33,ICD-11 MMS Chapter 21 API,,2025-01
532,Resting tremor,resting tremor,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
341,Restless Legs Syndrome Are Worse At Rest,restless legs syndrome are worse at rest,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
232,Restless legs,restless legs,,,,,Extracted from disease definitions (mentioned in 3 diseases),,2025-01
227,Restlessness,restlessness,,,,,Extracted from disease definitions (mentioned in 3 diseases),,2025-01
374,Resulting In Blisters,resulting in blisters,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1120,Results of function studies of the digestive system,results of function studies of the digestive system,,,https://id.who.int/icd/release/11/2025-01/mms/1908781638,ME23,ICD-11 MMS Chapter 21 API,,2025-01
1059,Results of function studies of the nervous system,results of function studies of the nervous system,,,https://id.who.int/icd/release/11/2025-01/mms/449566259,MB72,ICD-11 MMS Chapter 21 API,,2025-01
1108,Results of function studies of the respiratory system,results of function studies of the respiratory system,,,https://id.who.int/icd/release/11/2025-01/mms/1095887296,MD42,ICD-11 MMS Chapter 21 API,,2025-01
251,Retardation,retardation,,,,,Extracted from disease definitions (mentioned in 3 diseases),,2025-01
